sample_id,true_lat,true_lon,pred_lat,pred_lon,age_bp,error_km,sigma_final,alpha_precision,group,sequencing_type,locality_id,mu_knn_lat,mu_knn_lon,sigma_knn_corrected,mu_mlp_lat,mu_mlp_lon,sigma_mlp,neighbor_ids,neighbor_lats,neighbor_lons,neighbor_distances,potential_outlier,country,original_group_id,political_entity,data_type,publication,group_id,age_bin,nll,raw_sigma_knn,true_x,true_y,pred_x,pred_y,mu_knn_x,mu_knn_y,mu_mlp_x,mu_mlp_y
I0161.AG,52.08000000,0.18000000,47.87322275,14.12814082,1157.000000,1101.950323,1086.930054,0.53823102,UnitedKingdom,1240k,"Hinxton (England, South Cambridgeshire, East Anglia)",,,1481.553223,,,1599.518433,,,,,false,UnitedKingdom,England_EarlyMedieval_Saxon.AG,United Kingdom,1240k,GretzingerNature2022 (new version of individual previously published in SchiffelsNatureCommunications2016),UnitedKingdom,1000-2500 BP,7.50502700,1063.352539,3650.139103,3264.211954,4629.810122,2759.693163,4942.460373,2853.264921,4265.389634,2650.627313
I0409.AG,42.50000000,0.50000000,46.26817870,15.93664660,7210.000000,1297.676818,932.447754,0.33805338,Spain,1240k,"Cova de Els Trocs (Aragón, Huesca, Bisaurri)",,,1603.732178,,,1146.074829,,,,,false,Spain,Spain_EN.AG,Spain,1240k,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),Spain,>6000 BP,7.80621157,952.188782,3539.914465,2204.294750,4778.612412,2591.066675,4719.434502,2477.455377,4808.834305,2649.087488
I0411.AG,42.50000000,0.50000000,47.95660672,15.66723413,7107.000000,1333.186201,809.203064,0.48534760,Spain,1240k,"Cova de Els Trocs (Aragón, Huesca, Bisaurri)",,,1161.531738,,,1127.977661,,,,,false,Spain,Spain_EN_father.or.son.I0410.AG,Spain,1240k,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015),Spain,>6000 BP,8.05322719,389.817169,3539.914465,2204.294750,4744.029343,2776.564623,4675.265572,2908.302582,4808.877640,2652.327966
I0769.AG,52.26136000,0.06869000,46.08833662,10.12845555,1449.000000,1003.255876,1080.909668,0.50613087,UnitedKingdom,1240k,"Oakington (England, South Cambridgeshire)",,,1519.350586,,,1538.096069,,,,,false,UnitedKingdom,England_EarlyMedieval_Saxon.AG,United Kingdom,1240k,GretzingerNature2022 (new version of individual previously published in SchiffelsNatureCommunications2016),UnitedKingdom,1000-2500 BP,7.41629768,848.549072,3645.342075,3285.264455,4330.946854,2552.824396,4414.787781,2441.162592,4245.024369,2667.258569
I0773.AG,52.26136000,0.06869000,48.98648750,13.95652026,1479.000000,1045.797221,1074.767700,0.50760508,UnitedKingdom,1240k,"Oakington (England, South Cambridgeshire)",,,1508.521973,,,1531.643921,,,,,false,UnitedKingdom,England_EarlyMedieval_Saxon.AG,United Kingdom,1240k,GretzingerNature2022 (new version of individual previously published in SchiffelsNatureCommunications2016),UnitedKingdom,1000-2500 BP,7.45326801,877.164001,3645.342075,3285.264455,4610.507549,2882.589106,4967.115403,3089.661234,4242.884049,2669.120508
I0774.AG,52.26136000,0.06869000,48.20742019,13.32442842,1469.000000,1045.499567,1141.414917,0.44620189,UnitedKingdom,1240k,"Oakington (England, South Cambridgeshire)",,,1708.747314,,,1533.796753,,,,,false,UnitedKingdom,England_EarlyMedieval_Saxon.AG,United Kingdom,1240k,GretzingerNature2022 (new version of individual previously published in SchiffelsNatureCommunications2016),UnitedKingdom,1000-2500 BP,7.45952264,1066.807983,3645.342075,3285.264455,4568.112387,2793.772547,4970.875168,2949.255564,4243.601517,2668.497980
I0777.AG,52.26136000,0.06869000,39.75979807,26.85145091,1465.000000,2467.847260,934.957581,0.62884015,UnitedKingdom,1240k,"Oakington (England, South Cambridgeshire)",,,1179.021606,,,1534.657349,,,,,false,UnitedKingdom,England_EarlyMedieval_Saxon.AG,United Kingdom,1240k,GretzingerNature2022 (new version of individual previously published in SchiffelsNatureCommunications2016),UnitedKingdom,1000-2500 BP,10.32405674,342.156219,3645.342075,3285.264455,5759.578568,2012.364557,6654.183670,1625.242243,4243.887406,2668.249429
I1310.AG,41.53730000,2.13290000,42.55492805,12.51933612,3650.000000,869.152688,1383.606445,0.51373136,Spain,1240k,"Can Roquetes (Catalonia, Barcelona, Sabadell)",,,1930.387695,,,1984.149658,,,,,false,Spain,Spain_EBA.AG,Spain,1240k,OlaldeScience2019,Spain,2500-4000 BP,7.42975324,1279.156006,3663.236648,2082.672314,4528.529030,2164.498285,4458.689377,1921.662531,4602.312965,2421.048456
I1391.AG,47.57000000,7.18000000,49.65820031,11.57167490,4179.000000,398.361720,897.062561,0.64756030,France,1240k,"Rouffach (Grand Est Region, Haut-Rhin Department, Altkirch arrondissement)",,,1114.763184,,,1511.055054,,,,,false,France,France_BellBeaker.AG,France,1240k,OlaldeNature2018,France,4000-6000 BP,6.89772625,157.665054,4108.731766,2721.420319,4434.487976,2950.712602,4384.059159,3177.280145,4527.144120,2534.425409
SAL001.SG,41.38138900,16.02556000,49.17413108,8.24816278,3102.000000,1056.660991,1113.202393,0.57180274,Italy,Shotgun,"Salapia (Apulia, Foggia, Cerignola)",,,1472.146362,,,1701.187378,,,,,false,Italy,Italy_Salapia_Daunian.SG,Italy,Shotgun,AneliPaganiMolBioEvol2022,Italy,2500-4000 BP,7.46549441,922.881958,4826.491358,2051.302871,4193.244248,2897.193258,3751.506119,2404.002283,4783.129074,3555.786737
SAL003.SG,41.38138900,16.02556000,51.52241618,12.04481201,2289.000000,1165.700523,1068.367188,0.65226030,Italy,Shotgun,"Salapia (Apulia, Foggia, Cerignola)",,,1322.848389,,,1811.729614,,,,,false,Italy,Italy_Salapia_Daunian.SG,Italy,Shotgun,AneliPaganiMolBioEvol2022,Italy,1000-2500 BP,7.56914157,819.356018,4826.491358,2051.302871,4462.901657,3158.849817,4284.595200,2931.282385,4797.353562,3585.701227
SAL007.SG,41.38138900,16.02556000,49.96928317,18.07018877,2700.000000,967.297803,1100.424683,0.62550569,Italy,Shotgun,"Salapia (Apulia, Foggia, Cerignola)",,,1391.376709,,,1798.198975,,,,,false,Italy,Italy_Salapia_Daunian.SG,Italy,Shotgun,AneliPaganiMolBioEvol2022,Italy,2500-4000 BP,7.38979154,1068.893799,4826.491358,2051.302871,4898.692643,3015.902277,4959.955490,2676.946985,4796.367264,3582.048334
SAL010.SG,41.38138900,16.02556000,49.95380747,18.07187912,2700.000000,965.626329,1097.662964,0.62738311,Italy,Shotgun,"Salapia (Apulia, Foggia, Cerignola)",,,1385.806519,,,1798.198975,,,,,false,Italy,Italy_Salapia_Daunian_1d.rel.SAL007.SG,Italy,Shotgun,AneliPaganiMolBioEvol2022,Italy,2500-4000 BP,7.38788446,1068.893799,4826.491358,2051.302871,4898.999741,3014.203043,4959.955490,2676.946985,4796.367264,3582.048334
SAL011.SG,41.38138900,16.02556000,53.35433125,3.67933727,2237.000000,1618.621055,787.627991,0.80696148,Italy,Shotgun,"Salapia (Apulia, Foggia, Cerignola)",,,876.788269,,,1792.665283,,,,,false,Italy,Italy_Salapia_Daunian_1d.rel.SAL007.SG,Italy,Shotgun,AneliPaganiMolBioEvol2022,Italy,1000-2500 BP,8.78065719,174.668243,4826.491358,2051.302871,3900.707352,3379.029535,3686.694352,3331.337946,4795.349106,3578.395380
ADN001.AG,52.35973300,9.86950300,47.82630851,14.77047825,1150.000000,613.734466,1105.704346,0.52300358,Germany,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",,,1528.926758,,,1600.963501,,,,,false,Germany,Germany_Anderten_Medieval_Saxon_father.ADN005.ADN003.ADN009.AG,Germany,1240k,GretzingerNature2022,Germany,1000-2500 BP,7.16228474,1021.294434,4312.109643,3250.035532,4678.116578,2757.380564,5054.075608,2855.067465,4265.895646,2650.271616
ADN002.AG,52.35973300,9.86950300,47.82826055,14.78557224,1150.000000,614.167573,1104.064209,0.52441758,Germany,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",,,1524.599365,,,1600.963501,,,,,false,Germany,Germany_Anderten_Medieval_Saxon.AG,Germany,1240k,GretzingerNature2022,Germany,1000-2500 BP,7.16147647,1021.294434,4312.109643,3250.035532,4679.231057,2757.670145,5054.075608,2855.067465,4265.895646,2650.271616
ADN003.AG,52.35973300,9.86950300,47.82835969,14.78633826,1150.000000,614.189590,1103.980957,0.52448934,Germany,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",,,1524.380005,,,1600.963501,,,,,false,Germany,Germany_Anderten_Medieval_Saxon_daughter.ADN001.sister.ADN005.ADN009.AG,Germany,1240k,GretzingerNature2022,Germany,1000-2500 BP,7.16143549,1021.294434,4312.109643,3250.035532,4679.287613,2757.684854,5054.075608,2855.067465,4265.895646,2650.271616
ADN004.AG,52.35973300,9.86950300,47.90426861,15.38740763,1150.000000,632.872033,1036.668701,0.58070743,Germany,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",,,1360.383301,,,1600.963501,,,,,false,Germany,Germany_Anderten_Medieval_Saxon.AG,Germany,1240k,GretzingerNature2022,Germany,1000-2500 BP,7.13011444,1021.294434,4312.109643,3250.035532,4723.597641,2769.198099,5054.075608,2855.067465,4265.895646,2650.271616
ADN005.AG,52.35973300,9.86950300,47.81985823,14.72072334,1150.000000,612.319706,1111.094238,0.51834178,Germany,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",,,1543.273193,,,1600.963501,,,,,false,Germany,Germany_Anderten_Medieval_Saxon.AG,Germany,1240k,GretzingerNature2022,Germany,1000-2500 BP,7.16495407,1021.294434,4312.109643,3250.035532,4674.442253,2756.425867,5054.075608,2855.067465,4265.895646,2650.271616
ADN006.AG,52.35973300,9.86950300,47.81876380,14.71229998,1150.000000,612.082162,1112.004395,0.51755244,Germany,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",,,1545.714600,,,1600.963501,,,,,false,Germany,Germany_Anderten_Medieval_Saxon.AG,Germany,1240k,GretzingerNature2022,Germany,1000-2500 BP,7.16540680,1021.294434,4312.109643,3250.035532,4673.820107,2756.264215,5054.075608,2855.067465,4265.895646,2650.271616
ADN007.AG,52.35973300,9.86950300,47.82217221,14.73855083,1150.000000,612.824338,1109.165894,0.52001226,Germany,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",,,1538.118164,,,1600.963501,,,,,false,Germany,Germany_Anderten_Medieval_Saxon.AG,Germany,1240k,GretzingerNature2022,Germany,1000-2500 BP,7.16399676,1021.294434,4312.109643,3250.035532,4675.758896,2756.767969,5054.075608,2855.067465,4265.895646,2650.271616
ADN008.AG,52.35973300,9.86950300,47.81708378,14.69938097,1150.000000,611.718963,1113.398804,0.51634175,Germany,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",,,1549.466309,,,1600.963501,,,,,false,Germany,Germany_Anderten_Medieval_Saxon.AG,Germany,1240k,GretzingerNature2022,Germany,1000-2500 BP,7.16610150,1021.294434,4312.109643,3250.035532,4672.865860,2756.016260,5054.075608,2855.067465,4265.895646,2650.271616
ADN011.AG,52.35973300,9.86950300,47.82927636,14.79343276,1150.000000,614.393831,1103.209229,0.52515388,Germany,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",,,1522.350342,,,1600.963501,,,,,false,Germany,Germany_Anderten_Medieval_Saxon.AG,Germany,1240k,GretzingerNature2022,Germany,1000-2500 BP,7.16105588,1021.294434,4312.109643,3250.035532,4679.811409,2757.820955,5054.075608,2855.067465,4265.895646,2650.271616
ADN012.AG,52.35973300,9.86950300,47.93936510,15.67523497,1150.000000,642.758430,1002.914307,0.60756767,Germany,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",,,1286.667969,,,1600.963501,,,,,false,Germany,Germany_Anderten_Medieval_Saxon.AG,Germany,1240k,GretzingerNature2022,Germany,1000-2500 BP,7.11603578,1021.294434,4312.109643,3250.035532,4744.768326,2774.698953,5054.075608,2855.067465,4265.895646,2650.271616
ADN013.AG,52.35973300,9.86950300,47.83140758,14.80994252,1150.000000,614.870684,1101.411377,0.52670032,Germany,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",,,1517.636475,,,1600.963501,,,,,false,Germany,Germany_Anderten_Medieval_Saxon_father.ADN011.AG,Germany,1240k,GretzingerNature2022,Germany,1000-2500 BP,7.16017318,1021.294434,4312.109643,3250.035532,4681.030274,2758.137651,5054.075608,2855.067465,4265.895646,2650.271616
ADN014.AG,52.35973300,9.86950300,47.82166809,14.73466566,1150.000000,612.714153,1109.586426,0.51964825,Germany,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",,,1539.240234,,,1600.963501,,,,,false,Germany,Germany_Anderten_Medieval_Saxon.AG,Germany,1240k,GretzingerNature2022,Germany,1000-2500 BP,7.16420532,1021.294434,4312.109643,3250.035532,4675.471970,2756.693407,5054.075608,2855.067465,4265.895646,2650.271616
ADN015.AG,52.35973300,9.86950300,47.81610241,14.69184017,1150.000000,611.507587,1114.211914,0.51563501,Germany,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",,,1551.660156,,,1600.963501,,,,,false,Germany,Germany_Anderten_Medieval_Saxon.AG,Germany,1240k,GretzingerNature2022,Germany,1000-2500 BP,7.16650719,1021.294434,4312.109643,3250.035532,4672.308838,2755.871523,5054.075608,2855.067465,4265.895646,2650.271616
OAI008.AG,52.26136000,0.06869000,51.03538945,5.03443663,1200.000000,369.483484,960.178345,0.63560688,UnitedKingdom,1240k,"Oakington (England, Cambridgeshire)",,,1204.363525,,,1590.621460,,,,,false,UnitedKingdom,England_Saxon.AG,United Kingdom,1240k,GretzingerNature2022,UnitedKingdom,1000-2500 BP,6.94115731,457.915863,3645.342075,3285.264455,3972.996964,3114.500528,3807.134232,3379.160761,4262.309403,2652.856516
OAI009.AG,52.26136000,0.06869000,51.05975503,5.00636968,1200.000000,366.597196,955.013977,0.63951617,UnitedKingdom,1240k,"Oakington (England, Cambridgeshire)",,,1194.218994,,,1590.621460,,,,,false,UnitedKingdom,England_Saxon.AG,United Kingdom,1240k,GretzingerNature2022,UnitedKingdom,1000-2500 BP,6.93540245,457.915863,3645.342075,3285.264455,3971.217545,3117.339823,3807.134232,3379.160761,4262.309403,2652.856516
OAI010.AG,52.26136000,0.06869000,51.08863760,4.97305025,1200.000000,363.185121,948.853943,0.64415157,UnitedKingdom,1240k,"Oakington (England, Cambridgeshire)",,,1182.239136,,,1590.621460,,,,,false,UnitedKingdom,England_Saxon.AG,United Kingdom,1240k,GretzingerNature2022,UnitedKingdom,1000-2500 BP,6.92850821,457.915863,3645.342075,3285.264455,3969.107621,3120.706552,3807.134232,3379.160761,4262.309403,2652.856516
OAI011.AG,52.26136000,0.06869000,51.03043768,5.04013515,1200.000000,370.070864,961.224304,0.63481259,UnitedKingdom,1240k,"Oakington (England, Cambridgeshire)",,,1206.429565,,,1590.621460,,,,,false,UnitedKingdom,England_Saxon.AG,United Kingdom,1240k,GretzingerNature2022,UnitedKingdom,1000-2500 BP,6.94232009,457.915863,3645.342075,3285.264455,3973.358475,3113.923609,3807.134232,3379.160761,4262.309403,2652.856516
OAI012.AG,52.26136000,0.06869000,51.07578697,4.98788152,1200.000000,364.701979,951.599854,0.64208901,UnitedKingdom,1240k,"Oakington (England, Cambridgeshire)",,,1187.563232,,,1590.621460,,,,,false,UnitedKingdom,England_Saxon.AG,United Kingdom,1240k,GretzingerNature2022,UnitedKingdom,1000-2500 BP,6.93158544,457.915863,3645.342075,3285.264455,3970.046463,3119.208460,3807.134232,3379.160761,4262.309403,2652.856516
OAI013.AG,52.26136000,0.06869000,51.07446578,4.98940547,1200.000000,364.858027,951.881775,0.64187688,UnitedKingdom,1240k,"Oakington (England, Cambridgeshire)",,,1188.111328,,,1590.621460,,,,,false,UnitedKingdom,England_Saxon.AG,United Kingdom,1240k,GretzingerNature2022,UnitedKingdom,1000-2500 BP,6.93190099,457.915863,3645.342075,3285.264455,3970.142960,3119.054453,3807.134232,3379.160761,4262.309403,2652.856516
OAI015.AG,52.26136000,0.06869000,51.11075470,4.94749768,1200.000000,360.579188,944.108154,0.64770234,UnitedKingdom,1240k,"Oakington (England, Cambridgeshire)",,,1173.097168,,,1590.621460,,,,,false,UnitedKingdom,England_Saxon.AG,United Kingdom,1240k,GretzingerNature2022,UnitedKingdom,1000-2500 BP,6.92317436,457.915863,3645.342075,3285.264455,3967.491349,3123.285455,3807.134232,3379.160761,4262.309403,2652.856516
OAI016.AG,52.26136000,0.06869000,47.90342960,9.28830077,1400.000000,817.877320,1181.378906,0.41801977,UnitedKingdom,1240k,"Oakington (England, Cambridgeshire)",,,1827.219727,,,1548.585083,,,,,false,UnitedKingdom,England_Saxon.AG,United Kingdom,1240k,GretzingerNature2022,UnitedKingdom,1000-2500 BP,7.31408235,1337.340332,3645.342075,3285.264455,4267.761216,2754.682016,4294.643723,2880.571819,4248.452286,2664.258981
OAI017.AG,52.26136000,0.06869000,51.42741143,4.57812928,1200.000000,324.034190,873.185791,0.69864410,UnitedKingdom,1240k,"Oakington (England, Cambridgeshire)",,,1044.668945,,,1590.621460,,,,,false,UnitedKingdom,England_Saxon.AG,United Kingdom,1240k,GretzingerNature2022,UnitedKingdom,1000-2500 BP,6.84100381,457.915863,3645.342075,3285.264455,3944.303971,3160.284693,3807.134232,3379.160761,4262.309403,2652.856516
R117.SG,41.75522570,12.29489260,50.52526730,13.80199554,1450.000000,980.608721,991.925232,0.42477468,Italy,Shotgun,"San Ercolano (Lazio, Rome)",,,1521.947388,,,1307.856079,,,,,false,Italy,Italy_LateAntiquity.SG,Italy,Shotgun,AntonioGaoMootsScience2019,Italy,1000-2500 BP,7.38830418,910.018494,4512.554854,2075.420517,4590.480846,3052.928064,4403.245865,2537.306299,4728.744370,3433.688593
R118.SG,41.75522570,12.29489260,50.40066719,13.71961485,1450.000000,966.109166,978.225586,0.44055414,Italy,Shotgun,"San Ercolano (Lazio, Rome)",,,1473.802734,,,1307.856079,,,,,false,Italy,Italy_LateAntiquity.SG,Italy,Shotgun,AntonioGaoMootsScience2019,Italy,1000-2500 BP,7.37343089,910.018494,4512.554854,2075.420517,4585.344660,3038.783670,4403.245865,2537.306299,4728.744370,3433.688593
R120.SG,41.75522570,12.29489260,50.32858827,13.67218299,1450.000000,957.732640,970.215576,0.44967848,Italy,Shotgun,"San Ercolano (Lazio, Rome)",,,1446.828857,,,1307.856079,,,,,false,Italy,Italy_LateAntiquity_o.SG,Italy,Shotgun,AntonioGaoMootsScience2019,Italy,1000-2500 BP,7.36473491,910.018494,4512.554854,2075.420517,4582.374707,3030.604791,4403.245865,2537.306299,4728.744370,3433.688593
R121.SG,41.75522570,12.29489260,50.37807864,13.70473279,1450.000000,963.483184,975.722107,0.44341388,Italy,Shotgun,"San Ercolano (Lazio, Rome)",,,1465.282959,,,1307.856079,,,,,false,Italy,Italy_LateAntiquity.SG,Italy,Shotgun,AntonioGaoMootsScience2019,Italy,1000-2500 BP,7.37071304,910.018494,4512.554854,2075.420517,4584.413822,3036.220255,4403.245865,2537.306299,4728.744370,3433.688593
R122.SG,41.75522570,12.29489260,50.63221449,13.87309913,1450.000000,993.073178,1003.540588,0.41122419,Italy,Shotgun,"San Ercolano (Lazio, Rome)",,,1564.932495,,,1307.856079,,,,,false,Italy,Italy_LateAntiquity.SG,Italy,Shotgun,AntonioGaoMootsScience2019,Italy,1000-2500 BP,7.40091353,910.018494,4512.554854,2075.420517,4594.891515,3065.074503,4403.245865,2537.306299,4728.744370,3433.688593
R22.SG,40.81029700,8.44220730,50.08234034,18.16670441,3868.000000,1278.571758,1193.167725,0.39361024,Italy,Shotgun,"Su Crucifissu Mannu (Sardinia, Sassari, Porto Torres)",,,1901.815186,,,1532.235718,,,,,false,Italy,Italy_Sardinia_C_BA.SG,Italy,Shotgun,AntonioGaoMootsScience2019,Italy,2500-4000 BP,7.65850624,1352.397827,4188.969476,1969.361818,4904.188309,3029.176782,5135.088883,2268.285333,4754.309708,3523.074762
R24.SG,40.81029700,8.44220730,50.98605808,13.20590761,5396.000000,1187.706623,1116.083374,0.34398282,Italy,Shotgun,"Su Crucifissu Mannu (Sardinia, Sassari, Porto Torres)",,,1902.953735,,,1377.967651,,,,,false,Italy,Italy_Sardinia_N_o.SG,Italy,Shotgun,AntonioGaoMootsScience2019,Italy,4000-6000 BP,7.58381373,1233.074829,4188.969476,1969.361818,4546.036057,3102.124140,4198.036423,2340.593988,4728.509781,3501.432733
R25.SG,40.81029700,8.44220730,52.53613339,11.65735463,4081.000000,1324.337229,1093.300659,0.45955977,Italy,Shotgun,"Su Crucifissu Mannu (Sardinia, Sassari, Porto Torres)",,,1612.755859,,,1487.187744,,,,,false,Italy,Italy_Sardinia_EBA_Nuragic_mother.SUC003.SG,Italy,Shotgun,AntonioGaoMootsScience2019,Italy,4000-6000 BP,7.73060490,873.009338,4188.969476,1969.361818,4433.450165,3270.937128,4065.118241,2984.647325,4746.658799,3514.381830
R26.SG,40.81029700,8.44220730,52.01788843,14.65166229,4347.000000,1331.561646,1087.316650,0.42406291,Italy,Shotgun,"Su Crucifissu Mannu (Sardinia, Sassari, Porto Torres)",,,1669.709473,,,1432.743774,,,,,false,Italy,Italy_Sardinia_EBA.SG,Italy,Shotgun,AntonioGaoMootsScience2019,Italy,4000-6000 BP,7.74132866,966.456360,4188.969476,1969.361818,4640.089127,3222.177637,4507.486512,2840.916960,4737.724533,3502.900202
R27.SG,40.81029700,8.44220730,51.19658685,15.27103055,4150.000000,1267.378090,1086.598267,0.45575643,Italy,Shotgun,"Su Crucifissu Mannu (Sardinia, Sassari, Porto Torres)",,,1609.543213,,,1472.896973,,,,,false,Italy,Italy_Sardinia_C_BA.SG,Italy,Shotgun,AntonioGaoMootsScience2019,Italy,4000-6000 BP,7.67101938,782.759277,4188.969476,1969.361818,4689.083245,3133.893244,4623.174302,2682.975458,4744.276230,3511.497431
R28.SG,40.81029700,8.44220730,45.83664383,19.79898702,4185.000000,1078.021735,936.494019,0.59175688,Italy,Shotgun,"Su Crucifissu Mannu (Sardinia, Sassari, Porto Torres)",,,1217.400146,,,1465.701538,,,,,false,Italy,Italy_Sardinia_EBA.SG,Italy,Shotgun,AntonioGaoMootsScience2019,Italy,4000-6000 BP,7.50468759,158.996613,4188.969476,1969.361818,5080.793991,2574.985376,5313.772843,1929.924860,4743.086350,3510.013910
