sample_id,true_lat,true_lon,pred_lat,pred_lon,age_bp,error_km,sigma_final,alpha_precision,group,sequencing_type,locality_id,age_bin,split,nll,sigma_knn_corrected,raw_sigma_knn,sigma_mlp,political_entity,pulldown_strategy,data_type,publication
I7638.AG,51.40532700,-1.15076700,49.84307162,14.79114707,3995.000000,1138.616366,906.250000,0.78651047,England_C_EBA.AG,1240k,"Barrow Hills (England, Oxfordshire, Radley)",2500-4000 BP,test,7.59859105,1021.870239,51.790379,1961.370850,United Kingdom,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I7679.AG,36.44500000,-6.21000000,40.72712963,27.30898112,5950.000000,2949.074391,928.720947,0.52278525,Spain_MLN.AG,1240k,"Campo de Hockey (Andalusia, Cádiz, San Fernando)",4000-6000 BP,test,11.87543840,1284.468872,165.938660,1344.399414,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I8187.AG,32.58472000,35.01694000,47.53960093,11.35620365,3675.000000,2571.016684,1339.133545,0.55639255,Israel_MLBA.AG,1240k,Megiddo (Jezreel Valley),2500-4000 BP,test,9.04280643,1795.284302,1288.262451,2010.594360,Israel,Native Pulldown on 3.2M snpset,1240k,AgranatTamirWaldmanCell2020
I8570.AG,40.13910000,0.10540000,43.97047833,32.17950138,3100.000000,2674.801068,1250.794800,0.63896406,Spain_LBA.AG,1240k,"Túmulo Mortorum (Valencian Community, Castellón, Cabanes)",2500-4000 BP,test,9.41808522,1564.760376,977.648743,2081.664795,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I8571.AG,40.13910000,0.10540000,51.22477976,-0.48269146,3350.000000,1232.650611,854.182434,0.82777095,Spain_LBA.AG,1240k,"Túmulo Mortorum (Valencian Community, Castellón, Cabanes)",2500-4000 BP,test,7.79137971,938.848572,133.350067,2058.246826,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeScience2019
I0022.AG,48.78000000,9.18000000,47.92900854,16.15619435,7125.000000,525.457166,600.750610,0.15813114,Germany_EN_LBK.AG,1240k,"Stuttgart-Mühlhausen-2 (Baden-Württemberg, Stuttgart, Stuttgart-Stadtkreis)",>6000 BP,test,6.78070170,1510.725342,396.273254,654.744629,Germany,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)
I0112.AG,51.79100000,11.14100000,50.15173128,12.92273189,4224.000000,221.147070,1052.647339,0.70122635,Germany_BellBeaker.AG,1240k,"Quedlinburg-12 (Sachsen-Anhalt, Sachsen-Anhalt, Harz)",4000-6000 BP,test,6.98113173,1257.053589,468.078400,1925.802612,Germany,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)
I0113.AG,51.79100000,11.14100000,42.49490675,9.88515541,4146.000000,1036.730061,893.908203,0.78723258,Germany_BellBeaker.AG,1240k,"Quedlinburg-12 (Sachsen-Anhalt, Sachsen-Anhalt, Harz)",4000-6000 BP,test,7.46813910,1007.491516,110.354576,1937.940063,Germany,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)
I0257.AG,41.49194440,2.13888889,42.83804151,31.28028150,4439.000000,2403.558567,920.286194,0.76317894,Spain_C.AG,1240k,"Paris Street (Catalonia, Barcelona, Cerdanyola)",4000-6000 BP,test,10.23530686,1053.439819,164.239960,1891.092529,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I0258.AG,41.49194440,2.13888889,46.24404404,9.53488050,4500.000000,793.301297,1209.335815,0.58642715,Spain_C.AG,1240k,"Paris Street (Catalonia, Barcelona, Cerdanyola)",4000-6000 BP,test,7.31298210,1579.209961,937.601440,1880.489380,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I0260.AG,41.49194440,2.13888889,46.24311925,9.53226561,4500.000000,793.079586,1208.969727,0.58667743,Spain_C.AG,1240k,"Paris Street (Catalonia, Barcelona, Cerdanyola)",4000-6000 BP,test,7.31268934,1578.395142,937.601440,1880.489380,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I0261.AG,41.49194440,2.13888889,46.24312969,9.53229477,4500.000000,793.082067,1208.973999,0.58667463,Spain_C.AG,1240k,"Paris Street (Catalonia, Barcelona, Cerdanyola)",4000-6000 BP,test,7.31269270,1578.404419,937.601440,1880.489380,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I0262.AG,41.49194440,2.13888889,46.24648860,9.54179448,4500.000000,793.887480,1210.302734,0.58576548,Spain_C.AG,1240k,"Paris Street (Catalonia, Barcelona, Cerdanyola)",4000-6000 BP,test,7.31375526,1581.365112,937.601440,1880.489380,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I0263.AG,41.49194440,2.13888889,46.24147754,9.52762396,4500.000000,792.686026,1208.319946,0.58712167,Spain_C.AG,1240k,"Paris Street (Catalonia, Barcelona, Cerdanyola)",4000-6000 BP,test,7.31216948,1576.949829,937.601440,1880.489380,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I0405.AG,41.25220000,-2.32622000,48.09742903,3.56881919,5700.000000,889.058730,880.656250,0.64797217,Spain_MLN.AG,1240k,"La Mina (Castilla y León, Soria, Alcubilla de las Peñas)",4000-6000 BP,test,7.29025404,1094.027466,98.562332,1484.286987,Spain,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)
I0407.AG,41.25220000,-2.32622000,48.09649465,3.55090179,5700.000000,888.235903,879.485718,0.64890736,Spain_MLN.AG,1240k,"La Mina (Castilla y León, Soria, Alcubilla de las Peñas)",4000-6000 BP,test,7.28933602,1091.785767,98.562332,1484.286987,Spain,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)
I0633.AG,44.90000000,19.75000000,47.71516086,20.81319967,7424.000000,323.963594,789.082153,0.25374967,Serbia_EN.AG,1240k,"Gomolava (Srem District, Sremska Mitrovica Municipality, Hrtkovci)",>6000 BP,test,6.75514917,1566.460571,810.962585,913.439819,Serbia,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2018
I0634.AG,44.90000000,19.75000000,48.05013543,14.71373052,6560.000000,520.541565,806.110229,0.22238448,Serbia_EN.AG,1240k,"Gomolava (Srem District, Sremska Mitrovica Municipality, Hrtkovci)",>6000 BP,test,6.90071373,1709.394043,790.383240,914.138428,Serbia,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2018
I0676.AG,41.93000000,21.34000000,46.25056387,17.98961969,7792.000000,547.770485,945.652893,0.38573250,NorthMacedonia_N.AG,1240k,Govrlevo-Skopje (Sopište),>6000 BP,test,7.01964150,1522.609741,760.582581,1206.571289,North Macedonia,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2018
I0781.AG,42.23222700,24.26268800,47.36165325,16.04883203,6404.000000,860.463028,884.985413,0.26974007,Bulgaria_Chalcolithic.AG,1240k,"Yunatsite (province Pazardzhik, municipality Pazardzhik)",>6000 BP,test,7.25824570,1703.975464,912.881470,1035.612671,Bulgaria,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2018
I0785.AG,42.23222700,24.26268800,46.36956123,20.44141881,6353.000000,549.040548,820.149231,0.41634914,Bulgaria_Chalcolithic.AG,1240k,"Yunatsite (province Pazardzhik, municipality Pazardzhik)",>6000 BP,test,6.93356114,1271.054077,154.389114,1073.535278,Bulgaria,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2018
I0823.AG,41.49194440,2.13888889,46.24384520,9.53431859,4500.000000,793.253646,1209.257080,0.58648098,Spain_C.AG,1240k,"Paris Street (Catalonia, Barcelona, Cerdanyola)",4000-6000 BP,test,7.31291916,1579.034790,937.601440,1880.489380,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I0825.AG,41.49194440,2.13888889,47.06594587,15.42679614,4346.000000,1226.095883,1348.667236,0.49956617,Spain_C.AG,1240k,"Paris Street (Catalonia, Barcelona, Cerdanyola)",4000-6000 BP,test,7.62011872,1908.131470,1264.913330,1906.476562,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I0826.AG,41.49194440,2.13888889,49.91979317,16.63150229,4522.000000,1461.274865,1291.418213,0.52639198,Spain_C.AG,1240k,"Paris Street (Catalonia, Barcelona, Cerdanyola)",4000-6000 BP,test,7.80367321,1779.968384,1209.236572,1876.538086,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
I1131.AG,44.90000000,19.75000000,47.48592570,16.00697478,6482.000000,406.569683,851.281494,0.23923400,Serbia_EN.AG,1240k,"Gomolava (Srem District, Sremska Mitrovica Municipality, Hrtkovci)",>6000 BP,test,6.86079241,1740.450806,896.674988,975.995117,Serbia,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2018
I1298.AG,43.37433700,23.72929800,41.85704367,20.13701582,7883.000000,341.326006,885.414795,0.50350326,Bulgaria_N.AG,1240k,"Ohoden (province Vratsa, municipality Vratsa)",>6000 BP,test,6.86036075,1247.801880,116.654617,1256.575439,Bulgaria,Repulldown on 3.2M snpset,1240k,MathiesonNature2018
I1495.AG,47.79624900,19.68100100,46.99138375,17.96386280,6367.000000,157.782863,892.411072,0.29547539,Hungary_LN_Lengyel.AG,1240k,"Apc-Berekalya-1 (Heves County, Hatvan)",>6000 BP,test,6.80955690,1641.739624,757.504272,1063.204590,Hungary,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2015 (capture of same sample shotgunned in GambaNatureCommunications2014)
I1496.AG,47.79624900,19.68100100,47.97689097,16.06496173,7040.000000,271.022409,572.233215,0.15702915,Hungary_MN_LBK.AG,1240k,"Apc-Berekalya-1 (Heves County, Hatvan)",>6000 BP,test,6.46170567,1444.052368,338.717499,623.256470,Hungary,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2015 (capture of same sample shotgunned in GambaNatureCommunications2014)
I1497.AG,47.79624900,19.68100100,51.13978108,14.26644249,5019.000000,539.896327,1204.438843,0.53121603,Hungary_LateC_Baden.AG,1240k,"Apc-Berekalya-1 (Heves County, Hatvan)",4000-6000 BP,test,7.19423554,1652.529175,1022.861145,1759.131592,Hungary,Native Pulldown on 3.2M snpset,1240k,MathiesonNature2015 (capture of same sample shotgunned in GambaNatureCommunications2014)
I1553.AG,41.49194440,2.13888889,46.24190270,9.52882572,4500.000000,792.787929,1208.488159,0.58700663,Spain_C.AG,1240k,"Paris Street (Catalonia, Barcelona, Cerdanyola)",4000-6000 BP,test,7.31230409,1577.323975,937.601440,1880.489380,Spain,Native Pulldown on 3.2M snpset,1240k,OlaldeNature2018
ADN002.AG,52.35973300,9.86950300,48.45605211,17.75857410,1150.000000,708.310469,872.080750,0.48537880,Germany_Anderten_Medieval_Saxon.AG,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",1000-2500 BP,test,7.10072248,1251.746216,805.386353,1215.662109,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
ADN004.AG,52.35973300,9.86950300,48.45977057,17.79601876,1150.000000,710.138833,866.157043,0.49234641,Germany_Anderten_Medieval_Saxon.AG,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",1000-2500 BP,test,7.10016216,1234.415161,805.386353,1215.662109,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
ADN005.AG,52.35973300,9.86950300,48.45530648,17.75108158,1150.000000,707.945347,873.261353,0.48398453,Germany_Anderten_Medieval_Saxon.AG,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",1000-2500 BP,test,7.10084504,1255.244995,805.386353,1215.662109,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
ADN006.AG,52.35973300,9.86950300,48.45520745,17.75008736,1150.000000,707.896919,873.417908,0.48379949,Germany_Anderten_Medieval_Saxon.AG,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",1000-2500 BP,test,7.10086157,1255.710083,805.386353,1215.662109,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
ADN007.AG,52.35973300,9.86950300,48.45551446,17.75317121,1150.000000,708.047155,872.932312,0.48437339,Germany_Anderten_Medieval_Saxon.AG,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",1000-2500 BP,test,7.10081055,1254.268188,805.386353,1215.662109,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
ADN008.AG,52.35973300,9.86950300,48.45505470,17.74855293,1150.000000,707.822179,873.659424,0.48351398,Germany_Anderten_Medieval_Saxon.AG,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",1000-2500 BP,test,7.10088717,1256.428101,805.386353,1215.662109,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
ADN011.AG,52.35973300,9.86950300,48.45614036,17.75946128,1150.000000,708.353718,871.940857,0.48554394,Germany_Anderten_Medieval_Saxon.AG,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",1000-2500 BP,test,7.10070820,1251.332642,805.386353,1215.662109,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
ADN012.AG,52.35973300,9.86950300,48.45769854,17.77513682,1150.000000,709.118452,869.465332,0.48846093,Germany_Anderten_Medieval_Saxon.AG,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",1000-2500 BP,test,7.10046375,1244.048706,805.386353,1215.662109,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
ADN014.AG,52.35973300,9.86950300,48.45546931,17.75271762,1150.000000,708.025054,873.003723,0.48428896,Germany_Anderten_Medieval_Saxon.AG,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",1000-2500 BP,test,7.10081800,1254.480103,805.386353,1215.662109,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
ADN015.AG,52.35973300,9.86950300,48.45496505,17.74765252,1150.000000,707.778326,873.801086,0.48334637,Germany_Anderten_Medieval_Saxon.AG,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",1000-2500 BP,test,7.10090225,1256.849731,805.386353,1215.662109,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU001.A.AG,52.81474000,8.19234300,49.00288649,14.95445041,1200.000000,636.609418,926.177368,0.39383581,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06729181,1475.830688,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU002.A.AG,52.81474000,8.19234300,49.00993739,14.95381588,1200.000000,636.029071,923.949951,0.39674792,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06559172,1466.868286,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU003.A.AG,52.81474000,8.19234300,49.00068073,14.95464887,1200.000000,636.791060,926.872986,0.39292482,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06782277,1478.650391,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU004.A.AG,52.81474000,8.19234300,49.00775262,14.95401254,1200.000000,636.208850,924.640686,0.39584556,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06611893,1469.637085,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU005.A.AG,52.81474000,8.19234300,49.01985438,14.95292328,1200.000000,635.213568,920.807983,0.40084368,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06319368,1454.392212,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU006.A.AG,52.81474000,8.19234300,48.99607558,14.95506315,1200.000000,637.170425,928.323792,0.39102286,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06893013,1484.562256,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU007.A.AG,52.81474000,8.19234300,49.00740522,14.95404378,1200.000000,636.237440,924.750427,0.39570209,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06620270,1470.078003,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU008.A.AG,52.81474000,8.19234300,49.02936898,14.95206667,1200.000000,634.431976,917.783325,0.40477332,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06088535,1442.561279,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU009.A.AG,52.81474000,8.19234300,49.01345241,14.95349954,1200.000000,635.739921,922.837463,0.39819962,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06474263,1462.429077,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU011.A.AG,52.81474000,8.19234300,49.01154954,14.95367082,1200.000000,635.896442,923.439819,0.39741370,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06520238,1464.829834,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU012.A.AG,52.81474000,8.19234300,49.00971320,14.95383609,1200.000000,636.047518,924.020813,0.39665529,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06564581,1467.152100,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU013.A.AG,52.81474000,8.19234300,48.99851983,14.95484327,1200.000000,636.969048,927.554077,0.39203236,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06834262,1481.420288,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU015.A.AG,52.81474000,8.19234300,49.00093930,14.95462561,1200.000000,636.769765,926.791504,0.39303160,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06776057,1478.319458,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU016.A.AG,52.81474000,8.19234300,49.00106741,14.95461408,1200.000000,636.759214,926.751099,0.39308450,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06772973,1478.155640,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU017.A.AG,52.81474000,8.19234300,48.99632917,14.95504037,1200.000000,637.149531,928.243958,0.39112759,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06886919,1484.235840,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
DRU018.A.AG,52.81474000,8.19234300,48.99632248,14.95504097,1200.000000,637.150083,928.246094,0.39112481,Germany_Drantum_Medieval_Saxon.AG,1240k,"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",1000-2500 BP,test,7.06887082,1484.244507,1068.635864,1189.594604,Germany,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
R1547.SG,42.06590190,12.58664740,45.12640083,14.40085877,1814.000000,369.967725,732.557495,0.69940192,Italy_Imperial_oLevant.SG,Shotgun,"Monterotondo (Lazio, Rome)",1000-2500 BP,test,6.72407238,875.947937,147.160599,1336.129639,Italy,Native Pulldown on 3.2M snpset,Shotgun,AntonioGaoMootsScience2019
R1548.SG,42.06590190,12.58664740,45.11765584,14.39718153,1814.000000,368.962777,730.698975,0.70092523,Italy_Imperial.SG,Shotgun,"Monterotondo (Lazio, Rome)",1000-2500 BP,test,6.72148629,872.775696,147.160599,1336.129639,Italy,Native Pulldown on 3.2M snpset,Shotgun,AntonioGaoMootsScience2019
R1549.SG,42.06590190,12.58664740,45.11296037,14.39520769,1814.000000,368.423217,729.699158,0.70174307,Italy_Imperial.SG,Shotgun,"Monterotondo (Lazio, Rome)",1000-2500 BP,test,6.72009304,871.073425,147.160599,1336.129639,Italy,Native Pulldown on 3.2M snpset,Shotgun,AntonioGaoMootsScience2019
R1550.SG,42.06590190,12.58664740,45.11801691,14.39733329,1814.000000,369.004266,730.775757,0.70086235,Italy_Imperial_oLevant.SG,Shotgun,"Monterotondo (Lazio, Rome)",1000-2500 BP,test,6.72159324,872.906616,147.160599,1336.129639,Italy,Native Pulldown on 3.2M snpset,Shotgun,AntonioGaoMootsScience2019
R1551.SG,42.06590190,12.58664740,46.26754876,14.81915716,1797.000000,499.450831,982.208435,0.46116853,Italy_Imperial_oAnatoliaCaucasus.SG,Shotgun,"Monterotondo (Lazio, Rome)",1000-2500 BP,test,7.01908855,1446.351440,976.774963,1338.064941,Italy,Native Pulldown on 3.2M snpset,Shotgun,AntonioGaoMootsScience2019
R437.SG,41.79524210,12.77895640,49.21981448,11.47868498,2250.000000,829.954842,912.807617,0.56713420,Italy_IA_Republic_oEasternMediterranean.SG,Shotgun,"Palestrina Selciata (Lazio, Rome)",1000-2500 BP,test,7.22987750,1212.094116,537.565979,1387.402832,Italy,Native Pulldown on 3.2M snpset,Shotgun,AntonioGaoMootsScience2019
R10665.SG,48.14997770,14.03374950,48.44790276,23.64574938,1235.000000,713.012428,919.707031,0.39199418,Austria_Ovilava_Roman.SG,Shotgun,"Ovilava (Upper Austria, Wels)",1000-2500 BP,test,7.12456951,1468.959106,1030.231567,1179.493652,Austria,Native Pulldown on 3.2M snpset,Shotgun,AntonioeLife2024
R10666.SG,48.14997770,14.03374950,49.16435810,19.78975862,1241.000000,438.782793,828.043701,0.50973505,Austria_Ovilava_Roman.SG,Shotgun,"Ovilava (Upper Austria, Wels)",1000-2500 BP,test,6.85946450,1159.794312,660.767822,1182.599854,Austria,Native Pulldown on 3.2M snpset,Shotgun,AntonioeLife2024
R10670.SG,48.14997770,14.03374950,47.75619657,17.75062993,1681.000000,280.947931,876.031067,0.57470095,Austria_Ovilava_Roman.SG,Shotgun,"Ovilava (Upper Austria, Wels)",1000-2500 BP,test,6.82682755,1155.576172,662.023987,1343.297852,Austria,Native Pulldown on 3.2M snpset,Shotgun,AntonioeLife2024
R11538.SG,40.68850000,43.84930000,51.99417509,5.65437632,1465.000000,3128.387382,727.724121,0.68243772,Armenia_Beniamin_EarlyMedieval.SG,Shotgun,"Beniamin (Shirak Province, Akhuryan District)",1000-2500 BP,test,15.83003997,880.917542,127.081001,1291.374756,Armenia,Native Pulldown on 3.2M snpset,Shotgun,AntonioeLife2024
